time,vx, vy, vtheta
4.44,0.26820323,0,0
4.45,0.25320323,0,0
4.46,0.23820323,0,0
4.47,0.22320323,0,0
4.48,0.20820323,0,0
4.49,0.19320323,0,0
4.5,0.17820323,0,0
4.51,0.16320323,0,0
4.52,0.14820323,0,0
4.53,0.13320323,0,0
4.54,0.11820323,0,0
4.55,0.10320323,0,0
4.56,0.08820323,0,0
4.57,0.07320323,0,0
4.58,0.05820323,0,0
4.59,0.04320323,0,0
4.6,0.02820323,0,0
4.61,0.01320323,0,0
4.62,0,0,0
4.63,-0.015,0,0
4.64,-0.03,0,0
4.65,-0.045,0,0
4.66,-0.06,0,0
4.67,-0.075,0,0
4.68,-0.09,0,0
4.69,-0.105,0,0
4.7,-0.12,0,0
4.71,-0.135,0,0
4.72,-0.15,0,0
4.73,-0.165,0,0
4.74,-0.18,0,0
4.75,-0.195,0,0
4.76,-0.21,0,0
4.77,-0.225,0,0
4.78,-0.24,0,0
4.79,-0.255,0,0
4.8,-0.27,0,0
4.81,-0.285,0,0
4.82,-0.3,0,0
4.83,-0.315,0,0
4.84,-0.33,0,0
4.85,-0.345,0,0
4.86,-0.36,0,0
4.87,-0.375,0,0
4.88,-0.39,0,0
4.89,-0.405,0,0
4.9,-0.42,0,0
4.91,-0.435,0,0
4.92,-0.45,0,0
4.93,-0.465,0,0
4.94,-0.48,0,0
4.95,-0.495,0,0
4.96,-0.51,0,0
4.97,-0.525,0,0
4.98,-0.54,0,0
4.99,-0.555,0,0
5,-0.57,0,0
5.01,-0.585,0,0
5.02,-0.6,0,0
5.03,-0.615,0,0
5.04,-0.63,0,0
5.05,-0.645,0,0
5.06,-0.66,0,0
5.07,-0.675,0,0
5.08,-0.69,0,0
5.09,-0.705,0,0
5.1,-0.72,0,0
5.11,-0.735,0,0
5.12,-0.75,0,0
5.13,-0.765,0,0
5.14,-0.78,0,0
5.15,-0.795,0,0
5.16,-0.81,0,0
5.17,-0.825,0,0
5.18,-0.84,0,0
5.19,-0.855,0,0
5.2,-0.87,0,0
5.21,-0.885,0,0
5.22,-0.9,0,0
5.23,-0.915,0,0
5.24,-0.93,0,0
5.25,-0.945,0,0
5.26,-0.96,0,0
5.27,-0.975,0,0
5.28,-0.99,0,0
5.29,-1.005,0,0
5.3,-1.02,0,0
5.31,-1.035,0,0
5.32,-1.05,0,0
5.33,-1.065,0,0
5.34,-1.08,0,0
5.35,-1.095,0,0
5.36,-1.11,0,0
5.37,-1.125,0,0
5.38,-1.14,0,0
5.39,-1.155,0,0
5.4,-1.17,0,0
5.41,-1.185,0,0
5.42,-1.2,0,0
5.43,-1.215,0,0
5.44,-1.23,0,0
5.45,-1.245,0,0
5.46,-1.26,0,0
5.47,-1.275,0,0
5.48,-1.29,0,0
5.49,-1.305,0,0
5.5,-1.32,0,0
5.51,-1.335,0,0
5.52,-1.35,0,0
5.53,-1.365,0,0
5.54,-1.38,0,0
5.55,-1.395,0,0
5.56,-1.41,0,0
5.57,-1.425,0,0
5.58,-1.44,0,0
5.59,-1.455,0,0
5.6,-1.47,0,0
5.61,-1.485,0,0
5.62,-1.5,0,0
5.63,-1.515,0,0
5.64,-1.53,0,0
5.65,-1.545,0,0
5.66,-1.56,0,0
5.67,-1.575,0,0
5.68,-1.59,0,0
5.69,-1.605,0,0
5.7,-1.62,0,0
5.71,-1.635,0,0
5.72,-1.65,0,0
5.73,-1.665,0,0
5.74,-1.68,0,0
5.75,-1.695,0,0
5.76,-1.71,0,0
5.77,-1.725,0,0
5.78,-1.74,0,0
5.79,-1.755,0,0
5.8,-1.77,0,0
5.81,-1.785,0,0
5.82,-1.8,0,0
5.83,-1.815,0,0
5.84,-1.83,0,0
5.85,-1.845,0,0
5.86,-1.86,0,0
5.87,-1.875,0,0
5.88,-1.89,0,0
5.89,-1.905,0,0
5.9,-1.92,0,0
5.91,-1.935,0,0
5.92,-1.95,0,0
5.93,-1.965,0,0
5.94,-1.98,0,0
5.95,-1.995,0,0
5.96,-2.01,0,0
5.97,-2.025,0,0
5.98,-2.04,0,0
5.99,-2.055,0,0
6,-2.07,0,0
6.01,-2.085,0,0
6.02,-2.1,0,0
6.03,-2.115,0,0
6.04,-2.13,0,0
6.05,-2.145,0,0
6.06,-2.16,0,0
6.07,-2.175,0,0
6.08,-2.19,0,0
6.09,-2.205,0,0
6.1,-2.22,0,0
6.11,-2.235,0,0
6.12,-2.25,0,0
6.13,-2.265,0,0
6.14,-2.28,0,0
6.15,-2.295,0,0
6.16,-2.31,0,0
6.17,-2.325,0,0
6.18,-2.34,0,0
6.19,-2.355,0,0
6.2,-2.37,0,0
6.21,-2.385,0,0
6.22,-2.4,0,0
6.23,-2.415,0,0
6.24,-2.43,0,0
6.25,-2.445,0,0
6.26,-2.46,0,0
6.27,-2.475,0,0
6.28,-2.49,0,0
6.29,-2.505,0,0
6.3,-2.52,0,0
6.31,-2.535,0,0
6.32,-2.55,0,0
6.33,-2.565,0,0
6.34,-2.58,0,0
6.35,-2.595,0,0
6.36,-2.61,0,0
6.37,-2.625,0,0
6.38,-2.64,0,0
6.39,-2.655,0,0
6.4,-2.67,0,0
6.41,-2.685,0,0
6.42,-2.7,0,0
6.43,-2.715,0,0
6.44,-2.73,0,0
6.45,-2.745,0,0
6.46,-2.76,0,0
6.47,-2.775,0,0
6.48,-2.79,0,0
6.49,-2.805,0,0
6.5,-2.82,0,0
6.51,-2.835,0,0
6.52,-2.85,0,0
6.53,-2.865,0,0
6.54,-2.88,0,0
6.55,-2.895,0,0
6.56,-2.91,0,0
6.57,-2.925,0,0
6.58,-2.94,0,0
6.59,-2.955,0,0
6.6,-2.97,0,0
6.61,-2.985,0,0
6.62,-3,0,0
6.63,-3.015,0,0
6.64,-3.03,0,0
6.65,-3.045,0,0
6.66,-3.06,0,0
6.67,-3.075,0,0
6.68,-3.09,0,0
6.69,-3.105,0,0
6.7,-3.12,0,0
6.71,-3.135,0,0
6.72,-3.15,0,0
6.73,-3.165,0,0
6.74,-3.18,0,0
6.75,-3.195,0,0
6.76,-3.21,0,0
6.77,-3.225,0,0
6.78,-3.24,0,0
6.79,-3.255,0,0
6.8,-3.27,0,0
6.81,-3.285,0,0
6.82,-3.3,0,0
6.83,-3.315,0,0
6.84,-3.33,0,0
6.85,-3.345,0,0
6.86,-3.36,0,0
6.87,-3.375,0,0
6.88,-3.39,0,0
6.89,-3.405,0,0
6.9,-3.42,0,0
6.91,-3.435,0,0
6.92,-3.45,0,0
6.93,-3.46320323,0,0
6.94,-3.44820323,0,0
6.95,-3.43320323,0,0
6.96,-3.41820323,0,0
6.97,-3.40320323,0,0
6.98,-3.38820323,0,0
6.99,-3.37320323,0,0
7,-3.35820323,0,0
7.01,-3.34320323,0,0
7.02,-3.32820323,0,0
7.03,-3.31320323,0,0
7.04,-3.29820323,0,0
7.05,-3.28320323,0,0
7.06,-3.26820323,0,0
7.07,-3.25320323,0,0
7.08,-3.23820323,0,0
7.09,-3.22320323,0,0
7.1,-3.20820323,0,0
7.11,-3.19320323,0,0
7.12,-3.17820323,0,0
7.13,-3.16320323,0,0
7.14,-3.14820323,0,0
7.15,-3.13320323,0,0
7.16,-3.11820323,0,0
7.17,-3.10320323,0,0
7.18,-3.08820323,0,0
7.19,-3.07320323,0,0
7.2,-3.05820323,0,0
7.21,-3.04320323,0,0
7.22,-3.02820323,0,0
7.23,-3.01320323,0,0
7.24,-2.99820323,0,0
7.25,-2.98320323,0,0
7.26,-2.96820323,0,0
7.27,-2.95320323,0,0
7.28,-2.93820323,0,0
7.29,-2.92320323,0,0
7.3,-2.90820323,0,0
7.31,-2.89320323,0,0
7.32,-2.87820323,0,0
7.33,-2.86320323,0,0
7.34,-2.84820323,0,0
7.35,-2.83320323,0,0
7.36,-2.81820323,0,0
7.37,-2.80320323,0,0
7.38,-2.78820323,0,0
7.39,-2.77320323,0,0
7.4,-2.75820323,0,0
7.41,-2.74320323,0,0
7.42,-2.72820323,0,0
7.43,-2.71320323,0,0
7.44,-2.69820323,0,0
7.45,-2.68320323,0,0
7.46,-2.66820323,0,0
7.47,-2.65320323,0,0
7.48,-2.63820323,0,0
7.49,-2.62320323,0,0
7.5,-2.60820323,0,0
7.51,-2.59320323,0,0
7.52,-2.57820323,0,0
7.53,-2.56320323,0,0
7.54,-2.54820323,0,0
7.55,-2.53320323,0,0
7.56,-2.51820323,0,0
7.57,-2.50320323,0,0
7.58,-2.48820323,0,0
7.59,-2.47320323,0,0
7.6,-2.45820323,0,0
7.61,-2.44320323,0,0
7.62,-2.42820323,0,0
7.63,-2.41320323,0,0
7.64,-2.39820323,0,0
7.65,-2.38320323,0,0
7.66,-2.36820323,0,0
7.67,-2.35320323,0,0
7.68,-2.33820323,0,0
7.69,-2.32320323,0,0
7.7,-2.30820323,0,0
7.71,-2.29320323,0,0
7.72,-2.27820323,0,0
7.73,-2.26320323,0,0
7.74,-2.24820323,0,0
7.75,-2.23320323,0,0
7.76,-2.21820323,0,0
7.77,-2.20320323,0,0
7.78,-2.18820323,0,0
7.79,-2.17320323,0,0
7.8,-2.15820323,0,0
7.81,-2.14320323,0,0
7.82,-2.12820323,0,0
7.83,-2.11320323,0,0
7.84,-2.09820323,0,0
7.85,-2.08320323,0,0
7.86,-2.06820323,0,0
7.87,-2.05320323,0,0
7.88,-2.03820323,0,0
7.89,-2.02320323,0,0
7.9,-2.00820323,0,0
7.91,-1.99320323,0,0
7.92,-1.97820323,0,0
7.93,-1.96320323,0,0
7.94,-1.94820323,0,0
7.95,-1.93320323,0,0
7.96,-1.91820323,0,0
7.97,-1.90320323,0,0
7.98,-1.88820323,0,0
7.99,-1.87320323,0,0
8,-1.85820323,0,0
8.01,-1.84320323,0,0
8.02,-1.82820323,0,0
8.03,-1.81320323,0,0
8.04,-1.79820323,0,0
8.05,-1.78320323,0,0
8.06,-1.76820323,0,0
8.07,-1.75320323,0,0
8.08,-1.73820323,0,0
8.09,-1.72320323,0,0
8.1,-1.70820323,0,0
8.11,-1.69320323,0,0
8.12,-1.67820323,0,0
8.13,-1.66320323,0,0
8.14,-1.64820323,0,0
8.15,-1.63320323,0,0
8.16,-1.61820323,0,0
8.17,-1.60320323,0,0
8.18,-1.58820323,0,0
8.19,-1.57320323,0,0
8.2,-1.55820323,0,0
8.21,-1.54320323,0,0
8.22,-1.52820323,0,0
8.23,-1.51320323,0,0
8.24,-1.49820323,0,0
8.25,-1.48320323,0,0
8.26,-1.46820323,0,0
8.27,-1.45320323,0,0
8.28,-1.43820323,0,0
8.29,-1.42320323,0,0
8.3,-1.40820323,0,0
8.31,-1.39320323,0,0
8.32,-1.37820323,0,0
8.33,-1.36320323,0,0
8.34,-1.34820323,0,0
8.35,-1.33320323,0,0
8.36,-1.31820323,0,0
8.37,-1.30320323,0,0
8.38,-1.28820323,0,0
8.39,-1.27320323,0,0
8.4,-1.25820323,0,0
8.41,-1.24320323,0,0
8.42,-1.22820323,0,0
8.43,-1.21320323,0,0
8.44,-1.19820323,0,0
8.45,-1.18320323,0,0
8.46,-1.16820323,0,0
8.47,-1.15320323,0,0
8.48,-1.13820323,0,0
8.49,-1.12320323,0,0
8.5,-1.10820323,0,0
8.51,-1.09320323,0,0
8.52,-1.07820323,0,0
8.53,-1.06320323,0,0
8.54,-1.04820323,0,0
8.55,-1.03320323,0,0
8.56,-1.01820323,0,0
8.57,-1.00320323,0,0
8.58,-0.98820323,0,0
8.59,-0.97320323,0,0
8.6,-0.95820323,0,0
8.61,-0.94320323,0,0
8.62,-0.92820323,0,0
8.63,-0.91320323,0,0
8.64,-0.89820323,0,0
8.65,-0.88320323,0,0
8.66,-0.86820323,0,0
8.67,-0.85320323,0,0
8.68,-0.83820323,0,0
8.69,-0.82320323,0,0
8.7,-0.80820323,0,0
8.71,-0.79320323,0,0
8.72,-0.77820323,0,0
8.73,-0.76320323,0,0
8.74,-0.74820323,0,0
8.75,-0.73320323,0,0
8.76,-0.71820323,0,0
8.77,-0.70320323,0,0
8.78,-0.68820323,0,0
8.79,-0.67320323,0,0
8.8,-0.65820323,0,0
8.81,-0.64320323,0,0
8.82,-0.62820323,0,0
8.83,-0.61320323,0,0
8.84,-0.59820323,0,0
8.85,-0.58320323,0,0
8.86,-0.56820323,0,0
8.87,-0.55320323,0,0
8.88,-0.53820323,0,0
8.89,-0.52320323,0,0
8.9,-0.50820323,0,0
8.91,-0.49320323,0,0
8.92,-0.47820323,0,0
8.93,-0.46320323,0,0
8.94,-0.44820323,0,0
8.95,-0.43320323,0,0
8.96,-0.41820323,0,0
8.97,-0.40320323,0,0
8.98,-0.38820323,0,0
8.99,-0.37320323,0,0
9,-0.35820323,0,0
9.01,-0.34320323,0,0
9.02,-0.32820323,0,0
9.03,-0.31320323,0,0
9.04,-0.29820323,0,0
9.05,-0.28320323,0,0
9.06,-0.26820323,0,0
9.07,-0.25320323,0,0
9.08,-0.23820323,0,0
9.09,-0.22320323,0,0
9.1,-0.20820323,0,0
9.11,-0.19320323,0,0
9.12,-0.17820323,0,0
9.13,-0.16320323,0,0
9.14,-0.14820323,0,0
9.15,-0.13320323,0,0
9.16,-0.11820323,0,0
9.17,-0.10320323,0,0
9.18,-0.08820323,0,0
9.19,-0.07320323,0,0
9.2,-0.05820323,0,0
9.21,-0.04320323,0,0
9.22,-0.02820323,0,0
9.23,-0.01320323,0,0
9.24,0,0,0
