time,vx, vy, vtheta
1.15,0,0,1.570796327
1.16,0,0,1.570796327
1.17,0,0,1.570796327
1.18,0,0,1.570796327
1.19,0,0,1.570796327
1.2,0,0,1.570796327
1.21,0,0,1.570796327
1.22,0,0,1.570796327
1.23,0,0,1.570796327
1.24,0,0,1.570796327
1.25,0,0,1.570796327
1.26,0,0,1.570796327
1.27,0,0,1.570796327
1.28,0,0,1.570796327
1.29,0,0,1.570796327
1.3,0,0,1.570796327
1.31,0,0,1.570796327
1.32,0,0,1.570796327
1.33,0,0,1.570796327
1.34,0,0,1.570796327
1.35,0,0,1.570796327
1.36,0,0,1.570796327
1.37,0,0,1.570796327
1.38,0,0,1.570796327
1.39,0,0,1.570796327
1.4,0,0,1.570796327
1.41,0,0,1.570796327
1.42,0,0,1.570796327
1.43,0,0,1.570796327
1.44,0,0,1.570796327
1.45,0,0,1.570796327
1.46,0,0,1.570796327
1.47,0,0,1.570796327
1.48,0,0,1.570796327
1.49,0,0,1.570796327
1.5,0,0,1.570796327
1.51,0,0,1.570796327
1.52,0,0,1.570796327
1.53,0,0,1.570796327
1.54,0,0,1.570796327
1.55,0,0,1.570796327
1.56,0,0,1.570796327
1.57,0,0,1.570796327
1.58,0,0,1.570796327
1.59,0,0,1.570796327
1.6,0,0,1.570796327
1.61,0,0,1.570796327
1.62,0,0,1.570796327
1.63,0,0,1.570796327
1.64,0,0,1.570796327
1.65,0,0,1.570796327
1.66,0,0,1.570796327
1.67,0,0,1.570796327
1.68,0,0,1.570796327
1.69,0,0,1.570796327
1.7,0,0,1.570796327
1.71,0,0,1.570796327
1.72,0,0,1.570796327
1.73,0,0,1.570796327
1.74,0,0,1.570796327
1.75,0,0,1.570796327
1.76,0,0,1.570796327
1.77,0,0,1.570796327
1.78,0,0,1.570796327
1.79,0,0,1.570796327
1.8,0,0,1.570796327
1.81,0,0,1.570796327
1.82,0,0,1.570796327
1.83,0,0,1.570796327
1.84,0,0,1.570796327
1.85,0,0,1.570796327
1.86,0,0,1.570796327
1.87,0,0,1.570796327
1.88,0,0,1.570796327
1.89,0,0,1.570796327
1.9,0,0,1.570796327
1.91,0,0,1.570796327
1.92,0,0,1.570796327
1.93,0,0,1.570796327
1.94,0,0,1.570796327
1.95,0,0,1.570796327
1.96,0,0,1.570796327
1.97,0,0,1.570796327
1.98,0,0,1.570796327
1.99,0,0,1.570796327
2,0,0,1.570796327
2.01,0,0,1.570796327
2.02,0,0,1.570796327
2.03,0,0,1.570796327
2.04,0,0,1.570796327
2.05,0,0,1.570796327
2.06,0,0,1.570796327
2.07,0,0,1.570796327
2.08,0,0,1.570796327
2.09,0,0,1.570796327
2.1,0,0,1.570796327
2.11,0,0,1.570796327
2.12,0,0,1.570796327
2.13,0,0,1.570796327
2.14,0,0,1.570796327
2.15,0,0,1.570796327
2.16,0,0,1.570796327
2.17,0,0,1.570796327
2.18,0,0,1.570796327
2.19,0,0,1.570796327
2.2,0,0,1.570796327
2.21,0,0,1.570796327
2.22,0,0,1.570796327
2.23,0,0,1.570796327
2.24,0,0,1.570796327
2.25,0,0,1.570796327
2.26,0,0,1.570796327
2.27,0,0,1.570796327
2.28,0,0,1.570796327
2.29,0,0,1.570796327
2.3,0,0,1.570796327
2.31,0,0,1.570796327
2.32,0,0,1.570796327
2.33,0,0,1.570796327
2.34,0,0,1.570796327
2.35,0,0,1.570796327
2.36,0,0,1.570796327
2.37,0,0,1.570796327
2.38,0,0,1.570796327
2.39,0,0,1.570796327
2.4,0,0,1.570796327
2.41,0,0,1.570796327
2.42,0,0,1.570796327
2.43,0,0,1.570796327
2.44,0,0,1.570796327
2.45,0,0,1.570796327
2.46,0,0,1.570796327
2.47,0,0,1.570796327
2.48,0,0,1.570796327
2.49,0,0,1.570796327
2.5,0,0,1.570796327
2.51,0,0,1.570796327
2.52,0,0,1.570796327
2.53,0,0,1.570796327
2.54,0,0,1.570796327
2.55,0,0,1.570796327
2.56,0,0,1.570796327
2.57,0,0,1.570796327
2.58,0,0,1.570796327
2.59,0,0,1.570796327
2.6,0,0,1.570796327
2.61,0,0,1.570796327
2.62,0,0,1.570796327
2.63,0,0,1.570796327
2.64,0,0,1.570796327
2.65,0,0,1.570796327
2.66,0,0,1.570796327
2.67,0,0,1.570796327
2.68,0,0,1.570796327
2.69,0,0,1.570796327
2.7,0,0,1.570796327
2.71,0,0,1.570796327
2.72,0,0,1.570796327
2.73,0,0,1.570796327
2.74,0,0,1.570796327
2.75,0,0,1.570796327
2.76,0,0,1.570796327
2.77,0,0,1.570796327
2.78,0,0,1.570796327
2.79,0,0,1.570796327
2.8,0,0,1.570796327
2.81,0,0,1.570796327
2.82,0,0,1.570796327
2.83,0,0,1.570796327
2.84,0,0,1.570796327
2.85,0,0,1.570796327
2.86,0,0,1.570796327
2.87,0,0,1.570796327
2.88,0,0,1.570796327
2.89,0,0,1.570796327
2.9,0,0,1.570796327
2.91,0,0,1.570796327
2.92,0,0,1.570796327
2.93,0,0,1.570796327
2.94,0,0,1.570796327
2.95,0,0,1.570796327
2.96,0,0,1.570796327
2.97,0,0,1.570796327
2.98,0,0,1.570796327
2.99,0,0,1.570796327
3,0,0,1.570796327
3.01,0,0,1.570796327
3.02,0,0,1.570796327
3.03,0,0,1.570796327
3.04,0,0,1.570796327
3.05,0,0,1.570796327
3.06,0,0,1.570796327
3.07,0,0,1.570796327
3.08,0,0,1.570796327
3.09,0,0,1.570796327
3.1,0,0,1.570796327
3.11,0,0,1.570796327
3.12,0,0,1.570796327
3.13,0,0,1.570796327
3.14,0,0,1.570796327
3.15,0,0,1.570796327
3.16,0,0,1.570796327
3.17,0,0,1.570796327
3.18,0,0,1.570796327
3.19,0,0,1.570796327
3.2,0,0,1.570796327
3.21,0,0,1.570796327
3.22,0,0,1.570796327
3.23,0,0,1.570796327
3.24,0,0,1.570796327
3.25,0,0,1.570796327
3.26,0,0,1.570796327
3.27,0,0,1.570796327
3.28,0,0,1.570796327
3.29,0,0,1.570796327
3.3,0,0,1.570796327
3.31,0,0,1.570796327
3.32,0,0,1.570796327
3.33,0,0,1.570796327
3.34,0,0,1.570796327
3.35,0,0,1.570796327
3.36,0,0,1.570796327
3.37,0,0,1.570796327
3.38,0,0,1.570796327
3.39,0,0,1.570796327
3.4,0,0,1.570796327
3.41,0,0,1.570796327
3.42,0,0,1.570796327
3.43,0,0,1.570796327
3.44,0,0,1.570796327
3.45,0,0,1.570796327
3.46,0,0,1.570796327
3.47,0,0,1.570796327
3.48,0,0,1.570796327
3.49,0,0,1.570796327
3.5,0,0,1.570796327
3.51,0,0,1.570796327
3.52,0,0,1.570796327
3.53,0,0,1.570796327
3.54,0,0,1.570796327
3.55,0,0,1.570796327
3.56,0,0,1.570796327
3.57,0,0,1.570796327
3.58,0,0,1.570796327
3.59,0,0,1.570796327
3.6,0,0,1.570796327
3.61,0,0,1.570796327
3.62,0,0,1.570796327
3.63,0,0,1.570796327
3.64,0,0,1.570796327
3.65,0,0,1.570796327
3.66,0,0,1.570796327
3.67,0,0,1.570796327
3.68,0,0,1.570796327
3.69,0,0,1.570796327
3.7,0,0,1.570796327
3.71,0,0,1.570796327
3.72,0,0,1.570796327
3.73,0,0,1.570796327
3.74,0,0,1.570796327
3.75,0,0,1.570796327
3.76,0,0,1.570796327
3.77,0,0,1.570796327
3.78,0,0,1.570796327
3.79,0,0,1.570796327
3.8,0,0,1.570796327
3.81,0,0,1.570796327
3.82,0,0,1.570796327
3.83,0,0,1.570796327
3.84,0,0,1.570796327
3.85,0,0,1.570796327
3.86,0,0,1.570796327
3.87,0,0,1.570796327
3.88,0,0,1.570796327
3.89,0,0,1.570796327
3.9,0,0,1.570796327
3.91,0,0,1.570796327
3.92,0,0,1.570796327
3.93,0,0,1.570796327
3.94,0,0,1.570796327
3.95,0,0,1.570796327
3.96,0,0,1.570796327
3.97,0,0,1.570796327
3.98,0,0,1.570796327
3.99,0,0,1.570796327
4,0,0,1.570796327
4.01,0,0,-1.570796327
4.02,0,0,-1.570796327
4.03,0,0,-1.570796327
4.04,0,0,-1.570796327
4.05,0,0,-1.570796327
4.06,0,0,-1.570796327
4.07,0,0,-1.570796327
4.08,0,0,-1.570796327
4.09,0,0,-1.570796327
4.1,0,0,-1.570796327
4.11,0,0,-1.570796327
4.12,0,0,-1.570796327
4.13,0,0,-1.570796327
4.14,0,0,-1.570796327
4.15,0,0,-1.570796327
4.16,0,0,-1.570796327
4.17,0,0,-1.570796327
4.18,0,0,-1.570796327
4.19,0,0,-1.570796327
4.2,0,0,-1.570796327
4.21,0,0,-1.570796327
4.22,0,0,-1.570796327
4.23,0,0,-1.570796327
4.24,0,0,-1.570796327
4.25,0,0,-1.570796327
4.26,0,0,-1.570796327
4.27,0,0,-1.570796327
4.28,0,0,-1.570796327
4.29,0,0,-1.570796327
4.3,0,0,-1.570796327
4.31,0,0,-1.570796327
4.32,0,0,-1.570796327
4.33,0,0,-1.570796327
4.34,0,0,-1.570796327
4.35,0,0,-1.570796327
4.36,0,0,-1.570796327
4.37,0,0,-1.570796327
4.38,0,0,-1.570796327
4.39,0,0,-1.570796327
4.4,0,0,-1.570796327
4.41,0,0,-1.570796327
4.42,0,0,-1.570796327
4.43,0,0,-1.570796327
4.44,0,0,-1.570796327
4.45,0,0,-1.570796327
4.46,0,0,-1.570796327
4.47,0,0,-1.570796327
4.48,0,0,-1.570796327
4.49,0,0,-1.570796327
4.5,0,0,-1.570796327
4.51,0,0,-1.570796327
4.52,0,0,-1.570796327
4.53,0,0,-1.570796327
4.54,0,0,-1.570796327
4.55,0,0,-1.570796327
4.56,0,0,-1.570796327
4.57,0,0,-1.570796327
4.58,0,0,-1.570796327
4.59,0,0,-1.570796327
4.6,0,0,-1.570796327
4.61,0,0,-1.570796327
4.62,0,0,-1.570796327
4.63,0,0,-1.570796327
4.64,0,0,-1.570796327
4.65,0,0,-1.570796327
4.66,0,0,-1.570796327
4.67,0,0,-1.570796327
4.68,0,0,-1.570796327
4.69,0,0,-1.570796327
4.7,0,0,-1.570796327
4.71,0,0,-1.570796327
4.72,0,0,-1.570796327
4.73,0,0,-1.570796327
4.74,0,0,-1.570796327
4.75,0,0,-1.570796327
4.76,0,0,-1.570796327
4.77,0,0,-1.570796327
4.78,0,0,-1.570796327
4.79,0,0,-1.570796327
4.8,0,0,-1.570796327
4.81,0,0,-1.570796327
4.82,0,0,-1.570796327
4.83,0,0,-1.570796327
4.84,0,0,-1.570796327
4.85,0,0,-1.570796327
4.86,0,0,-1.570796327
4.87,0,0,-1.570796327
4.88,0,0,-1.570796327
4.89,0,0,-1.570796327
4.9,0,0,-1.570796327
4.91,0,0,-1.570796327
4.92,0,0,-1.570796327
4.93,0,0,-1.570796327
4.94,0,0,-1.570796327
4.95,0,0,-1.570796327
4.96,0,0,-1.570796327
4.97,0,0,-1.570796327
4.98,0,0,-1.570796327
4.99,0,0,-1.570796327
5,0,0,-1.570796327
5.01,0,0,-1.570796327
5.02,0,0,-1.570796327
5.03,0,0,-1.570796327
5.04,0,0,-1.570796327
5.05,0,0,-1.570796327
5.06,0,0,-1.570796327
5.07,0,0,-1.570796327
5.08,0,0,-1.570796327
5.09,0,0,-1.570796327
5.1,0,0,-1.570796327
5.11,0,0,-1.570796327
5.12,0,0,-1.570796327
5.13,0,0,-1.570796327
5.14,0,0,-1.570796327
5.15,0,0,-1.570796327
5.16,0,0,-1.570796327
5.17,0,0,-1.570796327
5.18,0,0,-1.570796327
5.19,0,0,-1.570796327
5.2,0,0,-1.570796327
5.21,0,0,-1.570796327
5.22,0,0,-1.570796327
5.23,0,0,-1.570796327
5.24,0,0,-1.570796327
5.25,0,0,-1.570796327
5.26,0,0,-1.570796327
5.27,0,0,-1.570796327
5.28,0,0,-1.570796327
5.29,0,0,-1.570796327
5.3,0,0,-1.570796327
5.31,0,0,-1.570796327
5.32,0,0,-1.570796327
5.33,0,0,-1.570796327
5.34,0,0,-1.570796327
5.35,0,0,-1.570796327
5.36,0,0,-1.570796327
5.37,0,0,-1.570796327
5.38,0,0,-1.570796327
5.39,0,0,-1.570796327
5.4,0,0,-1.570796327
5.41,0,0,-1.570796327
5.42,0,0,-1.570796327
5.43,0,0,-1.570796327
5.44,0,0,-1.570796327
5.45,0,0,-1.570796327
5.46,0,0,-1.570796327
5.47,0,0,-1.570796327
5.48,0,0,-1.570796327
5.49,0,0,-1.570796327
5.5,0,0,-1.570796327
5.51,0,0,-1.570796327
5.52,0,0,-1.570796327
5.53,0,0,-1.570796327
5.54,0,0,-1.570796327
5.55,0,0,-1.570796327
5.56,0,0,-1.570796327
5.57,0,0,-1.570796327
5.58,0,0,-1.570796327
5.59,0,0,-1.570796327
5.6,0,0,-1.570796327
5.61,0,0,-1.570796327
5.62,0,0,-1.570796327
5.63,0,0,-1.570796327
5.64,0,0,-1.570796327
5.65,0,0,-1.570796327
5.66,0,0,-1.570796327
5.67,0,0,-1.570796327
5.68,0,0,-1.570796327
5.69,0,0,-1.570796327
5.7,0,0,-1.570796327
5.71,0,0,-1.570796327
5.72,0,0,-1.570796327
5.73,0,0,-1.570796327
5.74,0,0,-1.570796327
5.75,0,0,-1.570796327
5.76,0,0,-1.570796327
5.77,0,0,-1.570796327
5.78,0,0,-1.570796327
5.79,0,0,-1.570796327
5.8,0,0,-1.570796327
5.81,0,0,-1.570796327
5.82,0,0,-1.570796327
5.83,0,0,-1.570796327
5.84,0,0,-1.570796327
5.85,0,0,-1.570796327
5.86,0,0,-1.570796327
5.87,0,0,-1.570796327
5.88,0,0,-1.570796327
5.89,0,0,-1.570796327
5.9,0,0,-1.570796327
5.91,0,0,-1.570796327
5.92,0,0,-1.570796327
5.93,0,0,-1.570796327
5.94,0,0,-1.570796327
5.95,0,0,-1.570796327
5.96,0,0,-1.570796327
5.97,0,0,-1.570796327
5.98,0,0,-1.570796327
5.99,0,0,-1.570796327
6,0,0,-1.570796327
6.01,0,0,-1.570796327
6.02,0,0,-1.570796327
6.03,0,0,-1.570796327
6.04,0,0,-1.570796327
6.05,0,0,-1.570796327
6.06,0,0,-1.570796327
6.07,0,0,-1.570796327
6.08,0,0,-1.570796327
6.09,0,0,-1.570796327
6.1,0,0,-1.570796327
6.11,0,0,-1.570796327
6.12,0,0,-1.570796327
6.13,0,0,-1.570796327
6.14,0,0,-1.570796327
6.15,0,0,-1.570796327
6.16,0,0,-1.570796327
6.17,0,0,-1.570796327
6.18,0,0,-1.570796327
6.19,0,0,-1.570796327
6.2,0,0,-1.570796327
6.21,0,0,-1.570796327
6.22,0,0,-1.570796327
6.23,0,0,-1.570796327
6.24,0,0,-1.570796327
6.25,0,0,-1.570796327
6.26,0,0,-1.570796327
6.27,0,0,-1.570796327
6.28,0,0,-1.570796327
6.29,0,0,-1.570796327
6.3,0,0,-1.570796327
6.31,0,0,-1.570796327
6.32,0,0,-1.570796327
6.33,0,0,-1.570796327
6.34,0,0,-1.570796327
6.35,0,0,-1.570796327
6.36,0,0,-1.570796327
6.37,0,0,-1.570796327
6.38,0,0,-1.570796327
6.39,0,0,-1.570796327
6.4,0,0,-1.570796327
6.41,0,0,-1.570796327
6.42,0,0,-1.570796327
6.43,0,0,-1.570796327
6.44,0,0,-1.570796327
6.45,0,0,-1.570796327
6.46,0,0,-1.570796327
6.47,0,0,-1.570796327
6.48,0,0,-1.570796327
6.49,0,0,-1.570796327
6.5,0,0,-1.570796327
6.51,0,0,-1.570796327
6.52,0,0,-1.570796327
6.53,0,0,-1.570796327
6.54,0,0,-1.570796327
6.55,0,0,-1.570796327
6.56,0,0,-1.570796327
6.57,0,0,-1.570796327
6.58,0,0,-1.570796327
6.59,0,0,-1.570796327
6.6,0,0,-1.570796327
6.61,0,0,-1.570796327
6.62,0,0,-1.570796327
6.63,0,0,-1.570796327
6.64,0,0,-1.570796327
6.65,0,0,-1.570796327
6.66,0,0,-1.570796327
6.67,0,0,-1.570796327
6.68,0,0,-1.570796327
6.69,0,0,-1.570796327
6.7,0,0,-1.570796327
6.71,0,0,-1.570796327
6.72,0,0,-1.570796327
6.73,0,0,-1.570796327
6.74,0,0,-1.570796327
6.75,0,0,-1.570796327
6.76,0,0,-1.570796327
6.77,0,0,-1.570796327
6.78,0,0,-1.570796327
6.79,0,0,-1.570796327
6.8,0,0,-1.570796327
6.81,0,0,-1.570796327
6.82,0,0,-1.570796327
6.83,0,0,-1.570796327
6.84,0,0,-1.570796327
6.85,0,0,-1.570796327
6.86,0,0,-1.570796327
6.87,0,0,-1.570796327
6.88,0,0,-1.570796327
6.89,0,0,-1.570796327
6.9,0,0,-1.570796327
6.91,0,0,-1.570796327
6.92,0,0,-1.570796327
6.93,0,0,-1.570796327
6.94,0,0,-1.570796327
6.95,0,0,-1.570796327
6.96,0,0,-1.570796327
6.97,0,0,-1.570796327
6.98,0,0,-1.570796327
6.99,0,0,-1.570796327
7,0,0,-1.570796327
7.01,0,0,-1.570796327
7.02,0,0,-1.570796327
7.03,0,0,-1.570796327
7.04,0,0,-1.570796327
7.05,0,0,-1.570796327
7.06,0,0,-1.570796327
7.07,0,0,-1.570796327
7.08,0,0,-1.570796327
7.09,0,0,-1.570796327
7.1,0,0,-1.570796327
7.11,0,0,-1.570796327
7.12,0,0,-1.570796327
7.13,0,0,-1.570796327
7.14,0,0,-1.570796327
7.15,0,0,-1.570796327
7.16,0,0,-1.570796327
7.17,0,0,-1.570796327
7.18,0,0,-1.570796327
7.19,0,0,-1.570796327
7.2,0,0,-1.570796327
7.21,0,0,-1.570796327
7.22,0,0,-1.570796327
7.23,0,0,-1.570796327
7.24,0,0,-1.570796327
7.25,0,0,-1.570796327
7.26,0,0,-1.570796327
7.27,0,0,-1.570796327
7.28,0,0,-1.570796327
7.29,0,0,-1.570796327
7.3,0,0,-1.570796327
7.31,0,0,-1.570796327
7.32,0,0,-1.570796327
7.33,0,0,-1.570796327
7.34,0,0,-1.570796327
7.35,0,0,-1.570796327
7.36,0,0,-1.570796327
7.37,0,0,-1.570796327
7.38,0,0,-1.570796327
7.39,0,0,-1.570796327
7.4,0,0,-1.570796327
7.41,0,0,-1.570796327
7.42,0,0,-1.570796327
7.43,0,0,-1.570796327
7.44,0,0,-1.570796327
7.45,0,0,-1.570796327
7.46,0,0,-1.570796327
7.47,0,0,-1.570796327
7.48,0,0,-1.570796327
7.49,0,0,-1.570796327
7.5,0,0,-1.570796327
7.51,0,0,-1.570796327
7.52,0,0,-1.570796327
7.53,0,0,-1.570796327
7.54,0,0,-1.570796327
7.55,0,0,-1.570796327
7.56,0,0,-1.570796327
7.57,0,0,-1.570796327
7.58,0,0,-1.570796327
7.59,0,0,-1.570796327
7.6,0,0,-1.570796327
7.61,0,0,-1.570796327
7.62,0,0,-1.570796327
7.63,0,0,-1.570796327
7.64,0,0,-1.570796327
7.65,0,0,-1.570796327
7.66,0,0,-1.570796327
7.67,0,0,-1.570796327
7.68,0,0,-1.570796327
7.69,0,0,-1.570796327
7.7,0,0,-1.570796327
7.71,0,0,-1.570796327
7.72,0,0,-1.570796327
7.73,0,0,-1.570796327
7.74,0,0,-1.570796327
7.75,0,0,-1.570796327
7.76,0,0,-1.570796327
7.77,0,0,-1.570796327
7.78,0,0,-1.570796327
7.79,0,0,-1.570796327
7.8,0,0,-1.570796327
7.81,0,0,-1.570796327
7.82,0,0,-1.570796327
7.83,0,0,-1.570796327
7.84,0,0,-1.570796327
7.85,0,0,-1.570796327
7.86,0,0,-1.570796327
7.87,0,0,-1.570796327
7.88,0,0,-1.570796327
7.89,0,0,-1.570796327
7.9,0,0,-1.570796327
7.91,0,0,-1.570796327
7.92,0,0,-1.570796327
7.93,0,0,-1.570796327
7.94,0,0,-1.570796327
7.95,0,0,-1.570796327
7.96,0,0,-1.570796327
7.97,0,0,-1.570796327
7.98,0,0,-1.570796327
7.99,0,0,-1.570796327
8,0,0,-1.570796327
